TXRH,Texas Roadhouse Inc. Common Stock,United States,Consumer Services,Restaurants
CODX,Co-Diagnostics Inc. Common Stock,United States,Health Care,Medical/Dental Instruments
OSH,Oak Street Health Inc. Common Stock,United States,Health Care,Medical/Nursing Services
POLA,Polar Power Inc. Common Stock,United States,Miscellaneous,Industrial Machinery/Components
WEC,WEC Energy Group Inc. Common Stock,United States,Public Utilities,Power Generation
NRBO,NeuroBo Pharmaceuticals Inc. Common Stock,United States,Health Care,Major Pharmaceuticals
CXW,CoreCivic Inc. Common Stock,United States,Consumer Services,Real Estate Investment Trusts
HOLX,Hologic Inc. Common Stock,United States,Health Care,Medical Electronics
ALKS,Alkermes plc Ordinary Shares,Ireland,Health Care,Major Pharmaceuticals
FOX,Fox Corporation Class B Common Stock,United States,Consumer Services,Broadcasting
ZION,Zions Bancorporation N.A. Common Stock,United States,Finance,Major Banks
FLDM,Fluidigm Corporation Common Stock,United States,Capital Goods,Biotechnology: Laboratory Analytical Instruments
DGNR,Dragoneer Growth Opportunities Corp. Class A Ordinary Shares,United States,Finance,Business Services
TCS,Container Store (The) Common Stock,,Consumer Services,Home Furnishings
RY,Royal Bank Of Canada Common Stock,Canada,Finance,Commercial Banks
VOYA,Voya Financial Inc. Common Stock,United States,Finance,Life Insurance
OIIM,O2Micro International Limited American Depositary Shares,Cayman Islands,Technology,Semiconductors
AMSC,American Superconductor Corporation Common Stock,United States,Consumer Durables,Metal Fabrications
GRTS,Gritstone Oncology Inc. Common Stock,United States,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
LPLA,LPL Financial Holdings Inc. Common Stock,United States,Finance,Investment Bankers/Brokers/Service
VER,VEREIT Inc. Common Stock,United States,Consumer Services,Real Estate Investment Trusts
YQ,17 Education & Technology Group Inc. American Depositary Shares,China,Consumer Services,Other Consumer Services
NEX,NexTier Oilfield Solutions Inc. Common Stock,United States,Energy,Oilfield Services/Equipment
GENE,Genetic Technologies Ltd  Sponsored ADR,Australia,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
SHLS,Shoals Technologies Group Inc. Class A Common Stock,United States,Technology,Semiconductors
W,Wayfair Inc. Class A Common Stock,United States,Consumer Services,Catalog/Specialty Distribution
IMGN,ImmunoGen Inc. Common Stock,United States,Health Care,Major Pharmaceuticals
FORD,Forward Industries Inc. Common Stock,United States,Consumer Non-Durables,Plastic Products
BPFH,Boston Private Financial Holdings Inc. Common Stock,United States,Finance,Major Banks
IR,Ingersoll Rand Inc. Common Stock,United States,Technology,Industrial Machinery/Components
OI,O-I Glass Inc. Common Stock,United States,Consumer Durables,Containers/Packaging
BRX,Brixmor Property Group Inc. Common Stock,,Consumer Services,Real Estate Investment Trusts
ARAY,Accuray Incorporated Common Stock,United States,Health Care,Medical/Dental Instruments
GAN,GAN Limited Ordinary Shares,United Kingdom,Technology,Computer Software: Programming Data Processing
FNB,F.N.B. Corporation Common Stock,United States,Finance,Major Banks
ARLO,Arlo Technologies Inc. Common Stock,United States,Consumer Non-Durables,Consumer Electronics/Appliances
HRC,Hill-Rom Holdings Inc Common Stock,United States,Health Care,Medical/Dental Instruments
MREO,Mereo BioPharma Group plc American Depositary Shares,United Kingdom,Health Care,Major Pharmaceuticals
ZTS,Zoetis Inc. Class A Common Stock,United States,Health Care,Major Pharmaceuticals
BCE,BCE Inc. Common Stock,Canada,Public Utilities,Telecommunications Equipment
SCCO,Southern Copper Corporation Common Stock,United States,Basic Industries,Precious Metals
CVM,Cel-Sci Corporation Common Stock,United States,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
WSC,WillScot Mobile Mini Holdings Corp. Class A Common Stock,United States,,
ROST,Ross Stores Inc. Common Stock,United States,Consumer Services,Clothing/Shoe/Accessory Stores
JWS,Jaws Acquisition Corp. Class A Ordinary Shares,,Health Care,Medical/Nursing Services
OXLC,Oxford Lane Capital Corp. Common Stock,United States,,
UBX,Unity Biotechnology Inc. Common Stock,United States,Health Care,Major Pharmaceuticals
RRR,Red Rock Resorts Inc. Class A Common Stock,United States,Consumer Services,Hotels/Resorts
CNDT,Conduent Incorporated Common Stock,United States,Miscellaneous,Business Services
PAGS,PagSeguro Digital Ltd. Class A Common Shares,Cayman Islands,Technology,EDP Services
ALLE,Allegion plc Ordinary Shares,United States,Consumer Services,Diversified Commercial Services
PLAY,Dave & Buster's Entertainment Inc. Common Stock,United States,Consumer Services,Restaurants
EVAX,Evaxion Biotech A/S American Depositary Share,Denmark,,
AMTX,Aemetis Inc. Common Stock,United States,Basic Industries,Major Chemicals
FINV,FinVolution Group American Depositary Shares,United States,Finance,Finance: Consumer Services
QMCO,Quantum Corporation Common Stock,United States,Technology,Electronic Components
NVST,Envista Holdings Corporation Common Stock,,Health Care,Medical/Dental Instruments
DQ,DAQO New Energy Corp. American Depositary Shares each representing five ordinary shares,China,Technology,Semiconductors
RL,Ralph Lauren Corporation Common Stock,United States,Consumer Non-Durables,Apparel
FR,First Industrial Realty Trust Inc. Common Stock,United States,Consumer Services,Real Estate Investment Trusts
NVT,nVent Electric plc Ordinary Shares,,Technology,Industrial Machinery/Components
VOXX,VOXX International Corporation Class A Common Stock,United States,Technology,Electronic Components
ASPL,Aspirational Consumer Lifestyle Corp. Class A Ordinary Shares,Singapore,Finance,Business Services
VIV,Telefonica Brasil S.A. American Depositary Shares (Each representing One Common Share),Brazil,Public Utilities,Telecommunications Equipment
ASO,Academy Sports and Outdoors Inc. Common Stock,United States,Consumer Services,Other Specialty Stores
WM,Waste Management Inc. Common Stock,United States,Public Utilities,Environmental Services
TUFN,Tufin Software Technologies Ltd. Ordinary Shares,,Technology,EDP Services
TRGP,Targa Resources Inc. Common Stock,United States,Public Utilities,Natural Gas Distribution
URBN,Urban Outfitters Inc. Common Stock,United States,Consumer Services,Clothing/Shoe/Accessory Stores
CG,The Carlyle Group Inc. Common Stock,United States,Finance,Investment Managers
BIGC,BigCommerce Holdings Inc. Series 1 Common Stock,United States,Technology,Computer Software: Prepackaged Software
COLM,Columbia Sportswear Company Common Stock,United States,Consumer Non-Durables,Apparel
ATNF,180 Life Sciences Corp. Common Stock,United States,Health Care,Major Pharmaceuticals
VG,Vonage Holdings Corp. Common Stock,United States,Public Utilities,Telecommunications Equipment
CMC,Commercial Metals Company Common Stock,United States,Basic Industries,Steel/Iron Ore
DARE,Dare Bioscience Inc. Common Stock,United States,Health Care,Major Pharmaceuticals
ESI,Element Solutions Inc. Common Stock,United States,Basic Industries,Major Chemicals
TSIA,TS Innovation Acquisitions Corp. Class A Common Stock,United States,Finance,Business Services
AXU,Alexco Resource Corp Common Shares (Canada),Canada,Basic Industries,Precious Metals
PLYA,Playa Hotels & Resorts N.V. Ordinary Shares,Netherlands,Consumer Services,Hotels/Resorts
SONN,Sonnet BioTherapeutics Holdings Inc. Common Stock,United States,Health Care,Major Pharmaceuticals
CMI,Cummins Inc. Common Stock,United States,Energy,Industrial Machinery/Components
YCBD,cbdMD Inc. Common Stock,United States,Consumer Non-Durables,Package Goods/Cosmetics
AFMD,Affimed N.V.,Germany,Health Care,Major Pharmaceuticals
MOTS,Motus GI Holdings Inc. Common Stock,Israel,Health Care,Medical/Dental Instruments
IRWD,Ironwood Pharmaceuticals Inc. Class A Common Stock,United States,Health Care,Major Pharmaceuticals
BSAC,Banco Santander - Chile ADS,Chile,Finance,Commercial Banks
CMO,Capstead Mortgage Corporation Common Stock,United States,Consumer Services,Real Estate Investment Trusts
CRTO,Criteo S.A. American Depositary Shares,France,Technology,Advertising
GEL,Genesis Energy L.P. Common Units,United States,Energy,Natural Gas Distribution
GORO,Gold Resource Corporation Common Stock,United States,Basic Industries,Precious Metals
NTAP,NetApp Inc. Common Stock,United States,Technology,Electronic Components
XPL,Solitario Zinc Corp. Common Stock,United States,Basic Industries,Precious Metals
VCNX,Vaccinex Inc. Common Stock,United States,Health Care,Major Pharmaceuticals
EXAS,Exact Sciences Corporation Common Stock,United States,Health Care,Biotechnology: Commercial Physical & Biological Resarch
GWPH,GW Pharmaceuticals Plc American Depositary Shares,United Kingdom,Health Care,Major Pharmaceuticals
LMT,Lockheed Martin Corporation Common Stock,United States,Capital Goods,Military/Government/Technical
CNFR,Conifer Holdings Inc. Common Stock,United States,Finance,Property-Casualty Insurers
MMP,Magellan Midstream Partners L.P. Limited Partnership,United States,Energy,Natural Gas Distribution
PLTK,Playtika Holding Corp. Common Stock,Israel,Technology,EDP Services
WLTW,Willis Towers Watson Public Limited Company Ordinary Shares,United Kingdom,Finance,Specialty Insurers
TWNK,Hostess Brands Inc. Class A Common Stock,United States,Consumer Non-Durables,Packaged Foods
JKS,JinkoSolar Holding Company Limited American Depositary Shares (each representing 4 Common Shares),China,Technology,Semiconductors
BEAM,Beam Therapeutics Inc. Common Stock,United States,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
VSAT,ViaSat Inc. Common Stock,United States,Technology,Radio And Television Broadcasting And Communications Equipment
TKR,Timken Company (The) Common Stock,United States,Capital Goods,Metal Fabrications
DHR,Danaher Corporation Common Stock,United States,Capital Goods,Industrial Machinery/Components
TSCO,Tractor Supply Company Common Stock,United States,Consumer Services,RETAIL: Building Materials
BRN,Barnwell Industries Inc. Common Stock,United States,Energy,Oil & Gas Production
ANTM,Anthem Inc. Common Stock,United States,Health Care,Medical Specialities
FWONK,Liberty Media Corporation Series C Liberty Formula One Common Stock,United States,Consumer Services,Broadcasting
DLR,Digital Realty Trust Inc. Common Stock,United States,Consumer Services,Real Estate Investment Trusts
NIU,Niu Technologies American Depositary Shares,China,Capital Goods,Auto Manufacturing
JAN,JanOne Inc. Common Stock (NV),United States,Consumer Services,Home Furnishings
GPN,Global Payments Inc. Common Stock,United States,Miscellaneous,Business Services
PRSP,Perspecta Inc. Common Stock,,Technology,EDP Services
MOGO,Mogo Inc. Common Shares,Canada,Finance,Finance: Consumer Services
DGX,Quest Diagnostics Incorporated Common Stock,United States,Health Care,Medical Specialities
QELL,Qell Acquisition Corp. Class A Ordinary Shares,United States,Finance,Business Services
JQC,Nuveen Credit Strategies Income Fund Shares of Beneficial Interest,United States,,
GOOGL,Alphabet Inc. Class A Common Stock,United States,Technology,Computer Software: Programming Data Processing
ARWR,Arrowhead Pharmaceuticals Inc. Common Stock,United States,Health Care,Major Pharmaceuticals
RVP,Retractable Technologies Inc. Common Stock,United States,Health Care,Medical/Dental Instruments
HZNP,Horizon Therapeutics Public Limited Company Ordinary Shares,Ireland,Health Care,Major Pharmaceuticals
SMAR,Smartsheet Inc. Class A Common Stock,United States,Technology,Computer Software: Prepackaged Software
LNC,Lincoln National Corporation Common Stock,United States,Finance,Life Insurance
CLRB,Cellectar Biosciences Inc.  Common Stock,United States,Health Care,Major Pharmaceuticals
KRC,Kilroy Realty Corporation Common Stock,United States,Consumer Services,Real Estate Investment Trusts
ACN,Accenture plc Class A Ordinary Shares (Ireland),Ireland,Miscellaneous,Business Services
OXBR,Oxbridge Re Holdings Limited Ordinary Shares,Cayman Islands,Finance,Property-Casualty Insurers
RIO,Rio Tinto Plc Common Stock,Australia,Basic Industries,Precious Metals
LC,LendingClub Corporation Common Stock,United States,Finance,Finance: Consumer Services
ECOR,electroCore Inc. Common Stock,United States,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus
INFO,IHS Markit Ltd. Common Shares,Bermuda,Technology,Computer Software: Programming Data Processing
NGA,Northern Genesis Acquisition Corp. Common Stock,United States,Finance,Business Services
BBIO,BridgeBio Pharma Inc. Common Stock,United States,Health Care,Major Pharmaceuticals
LCI,Lannett Co Inc Common Stock,United States,Health Care,Major Pharmaceuticals
GLG,TD Holdings Inc. Common Stock,China,Finance,Major Banks
DASH,DoorDash Inc. Class A Common Stock,,Miscellaneous,Business Services
BDX,Becton Dickinson and Company Common Stock,United States,Health Care,Medical/Dental Instruments
ENSV,Enservco Corporation Common Stock,United States,Energy,Oilfield Services/Equipment
GTHX,G1 Therapeutics Inc. Common Stock,United States,Health Care,Major Pharmaceuticals
RSI,Rush Street Interactive Inc. Class A Common Stock,,Consumer Services,Services-Misc. Amusement & Recreation
STNG,Scorpio Tankers Inc. Common Shares,Monaco,Transportation,Marine Transportation
RYTM,Rhythm Pharmaceuticals Inc. Common Stock,United States,Health Care,Major Pharmaceuticals
HIW,Highwoods Properties Inc. Common Stock,United States,Consumer Services,Real Estate Investment Trusts
PH,Parker-Hannifin Corporation Common Stock,United States,Capital Goods,Metal Fabrications
TGI,Triumph Group Inc. Common Stock,United States,Capital Goods,Aerospace
TOL,Toll Brothers Inc. Common Stock,United States,Capital Goods,Homebuilding
GOOG,Alphabet Inc. Class C Capital Stock,United States,Technology,Computer Software: Programming Data Processing
VRAY,ViewRay Inc. Common Stock,United States,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus
ADP,Automatic Data Processing Inc. Common Stock,United States,Technology,EDP Services
CERS,Cerus Corporation Common Stock,United States,Health Care,Medical/Dental Instruments
MAS,Masco Corporation Common Stock,United States,Capital Goods,Industrial Specialties
NDRA,ENDRA Life Sciences Inc. Common Stock,United States,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus
GOGO,Gogo Inc. Common Stock,United States,Consumer Services,Telecommunications Equipment
OCSL,Oaktree Specialty Lending Corporation Common Stock,United States,,
CTIC,CTI BioPharma Corp. (DE) Common Stock,United States,Health Care,Major Pharmaceuticals
KMB,Kimberly-Clark Corporation Common Stock,United States,Consumer Durables,Containers/Packaging
PMT,PennyMac Mortgage Investment Trust Common Shares of Beneficial Interest,United States,Consumer Services,Real Estate Investment Trusts
GMDA,Gamida Cell Ltd. Ordinary Shares,Israel,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
ACGL,Arch Capital Group Ltd. Common Stock,Bermuda,Finance,Property-Casualty Insurers
SVM,Silvercorp Metals Inc. Common Shares,,Basic Industries,Precious Metals
WB,Weibo Corporation American Depositary Share,China,Technology,Computer Software: Programming Data Processing
VNET,21Vianet Group Inc. American Depositary Shares,China,Technology,Computer Software: Programming Data Processing
DEI,Douglas Emmett Inc. Common Stock,United States,Consumer Services,Real Estate Investment Trusts
NVS,Novartis AG Common Stock,Switzerland,Health Care,Major Pharmaceuticals
THC,Tenet Healthcare Corporation Common Stock,United States,Health Care,Hospital/Nursing Management
XEL,Xcel Energy Inc. Common Stock,United States,Public Utilities,Power Generation
SFET,Safe-T Group Ltd. American Depositary Share,Israel,Technology,Computer Software: Prepackaged Software
ZCMD,Zhongchao Inc. Class A Ordinary Shares,China,Consumer Services,Other Consumer Services
HPP,Hudson Pacific Properties Inc. Common Stock,United States,Finance,Real Estate
DKS,Dick's Sporting Goods Inc Common Stock,United States,Consumer Services,Other Specialty Stores
MXIM,Maxim Integrated Products Inc. Common Stock,United States,Technology,Semiconductors
SFM,Sprouts Farmers Market Inc. Common Stock,United States,Consumer Services,Food Chains
ADS,Alliance Data Systems Corporation Common Stock,United States,Miscellaneous,Business Services
MFC,Manulife Financial Corporation Common Stock,Canada,Finance,Life Insurance
BGI,Birks Group Inc. Common Stock,Canada,Consumer Services,Consumer Specialties
APRE,Aprea Therapeutics Inc. Common stock,United States,Health Care,Major Pharmaceuticals
O,Realty Income Corporation Common Stock,United States,Consumer Services,Real Estate Investment Trusts
CHD,Church & Dwight Company Inc. Common Stock,United States,Basic Industries,Package Goods/Cosmetics
CCS,Century Communities Inc. Common Stock,United States,Capital Goods,Homebuilding
YY,JOYY Inc. American Depositary Shares,China,Technology,EDP Services
AMPY,Amplify Energy Corp. Common Stock,United States,Energy,Oil & Gas Production
LGVW,Longview Acquisition Corp. Class A Common Stock,,Health Care,Medical Electronics
TTWO,Take-Two Interactive Software Inc. Common Stock,United States,Technology,Computer Software: Prepackaged Software
AEP,American Electric Power Company Inc. Common Stock,United States,Public Utilities,Electric Utilities: Central
KNX,Knight-Swift Transportation Holdings Inc.,United States,Transportation,Trucking Freight/Courier Services
HSBC,HSBC Holdings plc. Common Stock,United Kingdom,Finance,Savings Institutions
RNWK,RealNetworks Inc. Common Stock,United States,Technology,EDP Services
AIRC,Apartment Income REIT Corp. Common Stock,,Consumer Services,Real Estate Investment Trusts
BSBR,Banco Santander Brasil SA American Depositary Shares each representing one unit,Brazil,Finance,Commercial Banks
BQ,Boqii Holding Limited American Depositary Shares representing Class A Ordinary Shares,,Consumer Services,Other Specialty Stores
ELY,Callaway Golf Company Common Stock,United States,Consumer Non-Durables,Recreational Products/Toys
DBI,Designer Brands Inc. Class A Common Stock,United States,Consumer Services,Clothing/Shoe/Accessory Stores
RLGY,Realogy Holdings Corp. Common Stock,United States,Finance,Real Estate
AEM,Agnico Eagle Mines Limited Common Stock,Canada,Basic Industries,Precious Metals
RPAI,Retail Properties of America Inc. Class A Common Stock,United States,Consumer Services,Real Estate Investment Trusts
NSL,Nuveen Senior Income Fund Common Stock,United States,,
AMT,American Tower Corporation (REIT) Common Stock,United States,Consumer Services,Real Estate Investment Trusts
MKC,McCormick & Company Incorporated Common Stock,United States,Consumer Non-Durables,Packaged Foods
LEVI,Levi Strauss & Co Class A Common Stock,United States,Consumer Non-Durables,Apparel
DLTR,Dollar Tree Inc. Common Stock,United States,Consumer Services,Department/Specialty Retail Stores
AGFY,Agrify Corporation Common Stock,United States,Consumer Non-Durables,Farming/Seeds/Milling
HYRE,HyreCar Inc. Common Stock,United States,Consumer Services,Rental/Leasing Companies
OVV,Ovintiv Inc. (DE),Canada,Energy,Oil & Gas Production
BBY,Best Buy Co. Inc. Common Stock,United States,Consumer Services,Consumer Electronics/Video Chains
MMC,Marsh & McLennan Companies Inc. Common Stock,United States,Finance,Specialty Insurers
RAD,Rite Aid Corporation Common Stock,United States,Health Care,Medical/Nursing Services
ED,Consolidated Edison Inc. Common Stock,United States,Public Utilities,Power Generation
CDTX,Cidara Therapeutics Inc. Common Stock,United States,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
MFGP,Micro Focus Intl PLC ADS each representing One Ord Sh,,Technology,Computer Software: Prepackaged Software
XONE,The ExOne Company Common Stock,United States,Capital Goods,Industrial Machinery/Components
OUT,OUTFRONT Media Inc. Common Stock,,Consumer Services,Real Estate Investment Trusts
GRWG,GrowGeneration Corp. Common Stock,United States,Consumer Services,RETAIL: Building Materials
WAFU,Wah Fu Education Group Limited Ordinary Shares,China,Consumer Services,Other Consumer Services
REGN,Regeneron Pharmaceuticals Inc. Common Stock,United States,Health Care,Major Pharmaceuticals
HX,Xiaobai Maimai Inc. ADR,China,Finance,Finance: Consumer Services
PRMW,Primo Water Corporation Common Stock,Canada,Consumer Non-Durables,Beverages (Production/Distribution)
EURN,Euronav NV Ordinary Shares,,Transportation,Marine Transportation
TSN,Tyson Foods Inc. Common Stock,United States,Consumer Non-Durables,Meat/Poultry/Fish
HUM,Humana Inc. Common Stock,United States,Health Care,Medical Specialities
ALT,Altimmune Inc. Common Stock,United States,Health Care,Major Pharmaceuticals
CYCN,Cyclerion Therapeutics Inc. Common Stock,United States,Health Care,Major Pharmaceuticals
ADBE,Adobe Inc. Common Stock,United States,Technology,Computer Software: Prepackaged Software
VNT,Vontier Corporation Common Stock,,Capital Goods,Industrial Machinery/Components
TMO,Thermo Fisher Scientific Inc Common Stock,United States,Capital Goods,Industrial Machinery/Components
BGCP,BGC Partners Inc Class A Common Stock,United States,Finance,Investment Bankers/Brokers/Service
RMCF,Rocky Mountain Chocolate Factory Inc. Common Stock,United States,Consumer Non-Durables,Specialty Foods
VTGN,VistaGen Therapeutics Inc. Common Stock,United States,Health Care,Major Pharmaceuticals
FST,FAST Acquisition Corp. Class A Common Stock,United States,Finance,Business Services
CS,Credit Suisse Group American Depositary Shares,Switzerland,Finance,Investment Bankers/Brokers/Service
ARPO,Aerpio Pharmaceuticals Inc. Common Stock,United States,Health Care,Major Pharmaceuticals
VREX,Varex Imaging Corporation Common Stock,United States,Capital Goods,Industrial Machinery/Components
WPM,Wheaton Precious Metals Corp Common Shares (Canada),Canada,Basic Industries,Precious Metals
GNOG,Golden Nugget Online Gaming Inc. Class A Common Stock,United States,Technology,Computer Software: Prepackaged Software
CARV,Carver Bancorp Inc. Common Stock,United States,Finance,Savings Institutions
INVH,Invitation Homes Inc. Common Stock,United States,Finance,Real Estate
ENLC,EnLink Midstream LLC Common Units representing Limited Partner Interests,,Public Utilities,Natural Gas Distribution
CIIC,CIIG Merger Corp. Class A Common Stock,United States,Finance,Business Services
PLD,Prologis Inc. Common Stock,United States,Consumer Services,Real Estate Investment Trusts
ABB,ABB Ltd Common Stock,Switzerland,Consumer Durables,Electrical Products
CBOE,Cboe Global Markets Inc. Common Stock,,,
ERJ,Embraer S.A. Common Stock,Brazil,Capital Goods,Aerospace
ST,Sensata Technologies Holding plc Ordinary Shares,Netherlands,Capital Goods,Industrial Machinery/Components
WOOF,Petco Health and Wellness Company Inc. Class A Common Stock,United States,Consumer Services,Other Specialty Stores
UPWK,Upwork Inc. Common Stock,United States,Technology,EDP Services
EXPC,Experience Investment Corp. Class A Common Stock,United States,Finance,Business Services
MNST,Monster Beverage Corporation,United States,Consumer Non-Durables,Beverages (Production/Distribution)
PCAR,PACCAR Inc. Common Stock,United States,Capital Goods,Auto Manufacturing
WEN,Wendy's Company (The) Common Stock,United States,Consumer Services,Restaurants
SFIX,Stitch Fix Inc. Class A Common Stock,United States,Consumer Services,Catalog/Specialty Distribution
PS,Pluralsight Inc. Class A Common Stock,United States,Technology,Computer Software: Programming Data Processing
STLD,Steel Dynamics Inc.,United States,Basic Industries,Steel/Iron Ore
DXF,Dunxin Financial Holdings Limited American Depositary Shares,China,Finance,Finance: Consumer Services
JFIN,Jiayin Group Inc. American Depositary Shares,China,Finance,Finance: Consumer Services
GPK,Graphic Packaging Holding Company,United States,Consumer Durables,Containers/Packaging
LYL,Dragon Victory International Limited Ordinary Shares,China,Finance,Finance/Investors Services
SLS,SELLAS Life Sciences Group Inc. Common Stock,United States,Health Care,Major Pharmaceuticals
CME,CME Group Inc. Class A Common Stock,United States,Finance,Investment Bankers/Brokers/Service
ALL,Allstate Corporation (The) Common Stock,United States,Finance,Property-Casualty Insurers
LHX,L3Harris Technologies Inc. Common Stock,United States,Capital Goods,Industrial Machinery/Components
AXTA,Axalta Coating Systems Ltd. Common Shares,United States,Basic Industries,Paints/Coatings
SNOW,Snowflake Inc. Class A Common Stock,United States,Technology,Computer Software: Prepackaged Software
ENPH,Enphase Energy Inc. Common Stock,United States,Technology,Semiconductors
ARCC,Ares Capital Corporation Common Stock,United States,,
ACTC,ArcLight Clean Transition Corp. Class A Ordinary Shares,United States,Finance,Business Services
BDN,Brandywine Realty Trust Common Stock,United States,Consumer Services,Real Estate Investment Trusts
CPRT,Copart Inc. (DE) Common Stock,United States,Consumer Durables,Automotive Aftermarket
CLGX,CoreLogic Inc. Common Stock,United States,Technology,EDP Services
BYND,Beyond Meat Inc. Common Stock,United States,Consumer Non-Durables,Packaged Foods
NAVI,Navient Corporation Common Stock,United States,Finance,Investment Bankers/Brokers/Service
NVCN,Neovasc Inc. Common Shares,Canada,Health Care,Medical/Dental Instruments
NYT,New York Times Company (The) Common Stock,United States,Consumer Services,Newspapers/Magazines
INFN,Infinera Corporation Common Stock,United States,Public Utilities,Telecommunications Equipment
PLAN,Anaplan Inc. Common Stock,United States,Technology,Computer Software: Prepackaged Software
CENX,Century Aluminum Company Common Stock,United States,Basic Industries,Aluminum
DELL,Dell Technologies Inc. Class C Common Stock,,Technology,Computer Manufacturing
HIMS,Hims & Hers Health Inc. Class A Common Stock,,Health Care,Medical/Nursing Services
TRN,Trinity Industries Inc. Common Stock,United States,Capital Goods,Railroads
VET,Vermilion Energy Inc. Common (Canada),Canada,Energy,Oil & Gas Production
CDNS,Cadence Design Systems Inc. Common Stock,United States,Technology,Computer Software: Prepackaged Software
MMYT,MakeMyTrip Limited Ordinary Shares,India,Consumer Services,Transportation Services
MGY,Magnolia Oil & Gas Corporation Class A Common Stock,United States,Energy,Oil & Gas Production
NUE,Nucor Corporation Common Stock,United States,Basic Industries,Steel/Iron Ore
MMM,3M Company Common Stock,United States,Health Care,Medical/Dental Instruments
ATOM,Atomera Incorporated Common Stock,United States,Technology,Semiconductors
BAX,Baxter International Inc. Common Stock,United States,Health Care,Medical/Dental Instruments
OZON,Ozon Holdings PLC American Depositary Shares each ADS representing one ordinary share,Cyprus,Consumer Services,Catalog/Specialty Distribution
STX,Seagate Technology PLC Ordinary Shares (Ireland),Ireland,Technology,Electronic Components
TGNA,TEGNA Inc,United States,Consumer Services,Broadcasting
ABC,AmerisourceBergen Corporation Common Stock,United States,Health Care,Other Pharmaceuticals
BRFS,BRF S.A.,Brazil,Consumer Non-Durables,Meat/Poultry/Fish
CRSP,CRISPR Therapeutics AG Common Shares,Switzerland,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
FLIR,FLIR Systems Inc. (DE) Common Stock,United States,Capital Goods,Industrial Machinery/Components
STT,State Street Corporation Common Stock,United States,Finance,Major Banks
LQDA,Liquidia Corporation Common Stock,United States,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
CLSK,CleanSpark Inc. Common Stock,United States,Technology,EDP Services
CYTH,Cyclo Therapeutics Inc. Common Stock,United States,Basic Industries,Major Chemicals
ROL,Rollins Inc. Common Stock,United States,Finance,Diversified Commercial Services
RTP,Reinvent Technology Partners Class A Ordinary Shares,United States,Finance,Business Services
WDAY,Workday Inc. Class A Common Stock,United States,Technology,EDP Services
OCDX,Ortho Clinical Diagnostics plc Ordinary Shares,United States,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances
OHI,Omega Healthcare Investors Inc. Common Stock,United States,Consumer Services,Real Estate Investment Trusts
TIXT,TELUS International (Cda) Inc. Subordinate Voting Shares,,,
TRIP,TripAdvisor Inc. Common Stock,United States,Technology,Computer Software: Programming Data Processing
GD,General Dynamics Corporation Common Stock,United States,Capital Goods,Marine Transportation
SWCH,Switch Inc. Class A Common Stock,,Technology,Computer Software: Programming Data Processing
BWA,BorgWarner Inc. Common Stock,United States,Capital Goods,Auto Parts:O.E.M.
CBAY,CymaBay Therapeutics Inc. Common Stock,United States,Health Care,Major Pharmaceuticals
TEL,TE Connectivity Ltd. New Switzerland Registered Shares,Switzerland,Technology,Electronic Components
DOC,Physicians Realty Trust Common Shares of Beneficial Interest,United States,Consumer Services,Real Estate Investment Trusts
HON,Honeywell International Inc. Common Stock,United States,Capital Goods,Aerospace
AVYA,Avaya Holdings Corp. Common Stock,,Public Utilities,Telecommunications Equipment
GNPX,Genprex Inc. Common Stock,United States,Health Care,Major Pharmaceuticals
UONE,Urban One Inc. Class A Common Stock,United States,Consumer Services,Broadcasting
ITW,Illinois Tool Works Inc. Common Stock,United States,Technology,Industrial Machinery/Components
MAT,Mattel Inc. Common Stock,United States,Consumer Non-Durables,Recreational Products/Toys
HMHC,Houghton Mifflin Harcourt Company Common Stock,United States,Consumer Services,Books
INSG,Inseego Corp. Common Stock,United States,Capital Goods,Telecommunications Equipment
GHVI,Gores Holdings VI Inc. Class A Common Stock,United States,Finance,Business Services
CJJD,China Jo-Jo Drugstores Inc. Common Stock,China,Health Care,Medical/Nursing Services
CMS,CMS Energy Corporation Common Stock,United States,Public Utilities,Power Generation
AEG,AEGON N.V. Common Stock,Netherlands,Finance,Life Insurance
SYY,Sysco Corporation Common Stock,United States,Consumer Non-Durables,Food Distributors
SFT,Shift Technologies Inc. Class A Common Stock,United States,Consumer Durables,Automotive Aftermarket
HFC,HollyFrontier Corporation Common Stock,United States,Energy,Integrated oil Companies
FANG,Diamondback Energy Inc. Commmon Stock,United States,Energy,Oil & Gas Production
XLNX,Xilinx Inc. Common Stock,United States,Technology,Semiconductors
A,Agilent Technologies Inc. Common Stock,United States,Capital Goods,Biotechnology: Laboratory Analytical Instruments
